,user_id,created_at,user_name,tweet,weekday,month,day,at_risk
34,1692451333,20:01:29,Arcania,good get kinda late get ready head bed actually,Sun,May,03,0
35,1470068015,08:15:07,hannahgriffin,repping next generation pentecostal leaders,Tue,Apr,07,0
36,1980321209,06:23:52,barbarosa1,thank man like grit egg something least day,Sun,May,31,0
37,2176550352,04:10:09,photo_diva,photoshopping like crazy woman crazier still really love,Mon,Jun,15,0
38,1754097688,04:58:05,tfriberg,eveonline buy eve conquests boardgame,Sun,May,10,0
39,2072031969,20:17:04,n1s20y,mhmm goodnight,Sun,Jun,07,0
40,1997987492,17:48:11,SarahVaughnLo,get better follow though love producers get florida let work,Mon,Jun,01,0
41,1690761974,16:19:05,SarahPorVida,mommy baby cuddlefest best part whole day,Sun,May,03,0
42,2015752785,05:26:18,Annaaprita,keep move forward,Wed,Jun,03,0
43,2072051902,20:19:07,pink_lolly,golden belong neighbour hope bring better health nite,Sun,Jun,07,0
44,2004373147,08:06:03,rahzo,video photo shoot next video shaky,Tue,Jun,02,0
45,2056225283,10:45:20,ImmaChocoholic,turn yesterday play moonlight sonata amaze,Sat,Jun,06,0
46,2051790706,22:49:10,HonestKelly,know ill,Fri,Jun,05,0
47,2180822910,10:59:39,heatherXpink,watch,Mon,Jun,15,0
48,2181824129,12:20:48,ebnikki87,lol yes love,Mon,Jun,15,0
49,1969967908,01:55:30,eugnachs,love boom boom pow video clip,Sat,May,30,0
50,1999992220,21:12:03,jocelynilla,thank bren fine def first time lol,Mon,Jun,01,0
51,2064824496,07:15:33,wilsoncounselli,could resist live forum onlinevents,Sun,Jun,07,0
52,1833677770,00:04:38,blindcripple,ugh must stay far fat away,Mon,May,18,0
53,2069212668,15:28:06,schneiderk,thank follow friday recommendations,Sun,Jun,07,0
54,1558765615,09:20:22,littlebead,cruel check route make sure find next week,Sun,Apr,19,0
55,2057513538,13:08:39,rickyboyyy,mall shop want cake,Sat,Jun,06,0
56,2060384293,18:48:19,neosolrkstr,thank,Sat,Jun,06,0
57,2183201748,14:10:58,tweeteradder17,get followers day use www tweeterfollow com add everyone train pay vip,Mon,Jun,15,0
58,2008428542,14:07:01,itsgracefoo,thank love see highlands,Tue,Jun,02,0
59,2062855994,00:31:46,PS3zoneUK,please bro really need awesome beta mon bigfun hero,Sun,Jun,07,0
60,2052181655,23:54:40,djsoulsister,love quot since day one quot know new orleans love see essence fest good night,Fri,Jun,05,0
61,1677393475,01:50:55,Stickyplasters,nice get expect sometimes yay sandycove,Sat,May,02,0
62,2064865336,07:21:30,flyfiddlesticks,back bike ride muttathi lovely weather,Sun,Jun,07,0
63,1999162184,19:44:53,pandamoaniummm,say turn light carry home,Mon,Jun,01,0
64,1978724950,00:15:30,emmaporter83,look business call let office helper help unique call handle package,Sun,May,31,0
65,1970628988,04:37:36,SwaroopH,thank would rather,Sat,May,30,0
66,2057064372,12:18:14,almmxo,bed feel like heaven right sigh,Sat,Jun,06,0
67,1564856891,05:09:32,crsrusl,get get growl support otherwise love,Mon,Apr,20,0
68,2008444253,14:08:26,KMarieBoncales,wait home reunite family best friend years get favorite place beach,Tue,Jun,02,0
69,2059414348,16:53:10,iRockaBerry,back home cool day shop hangin parent whats everyone,Sat,Jun,06,0
70,1982481269,11:17:42,ccpagliuca,bestie claudia luv girlfriend lol,Sun,May,31,0
71,1573492914,01:25:50,theweirdo,weekend drop surprise volocity time get serious say warn,Tue,Apr,21,0
72,1993039627,09:44:01,DaisyHarrisx,love big brother aww lil nieces amp cousins cute look lookng aftr mine wen chatin jade,Mon,Jun,01,0
73,1693461417,22:37:22,katmts07,listen superstition stevie wonder way past bedtime good night,Sun,May,03,0
74,1753744263,03:12:46,carmenego,think bear cuteness early day kudos fair empress,Sun,May,10,0
75,1986858779,19:25:10,takeally0uwant,mtv movie award,Sun,May,31,0
76,1881272350,04:09:50,JesusSister,enjoy playtime often get let inner child fun grow world,Fri,May,22,0
77,1993601066,10:38:21,Vrean,thx link major get home work dumb gamespot break wtf yay,Mon,Jun,01,0
78,2070505266,17:48:50,MissSimone32,get china store since suggest,Sun,Jun,07,0
79,1558854899,09:35:15,DazzleMeThis,well would two decent people perth,Sun,Apr,19,0
80,2052598128,01:17:36,verndogs,fun night,Sat,Jun,06,0
81,1694647845,03:33:26,random_musings,yes ubook lenovo finally arrive,Mon,May,04,0
82,1573752942,02:41:35,bigenya,twitter baby keep company midnight yes,Tue,Apr,21,0
83,2061117921,20:12:51,caseysevenfold,,Sat,Jun,06,0
84,1676424653,22:00:27,ageLOC4theworld,will sponsor contact www jklawitter many thank give heart,Fri,May,01,0
85,1882582228,07:07:47,peb1014,excite jive wail tonight,Fri,May,22,0
86,2011541402,19:10:53,PMSClubSammich,true easier theory know days decide wise soul wise ass bite,Tue,Jun,02,0
87,2055230649,08:56:39,NinaZivkovic,organize thoughts least lose,Sat,Jun,06,0
88,1975982271,16:19:48,mystic_vampress,wot glorious day bbq swimmingly bailey sneak pinch steaks grrrr wee turd lol,Sat,May,30,0
89,2060547054,19:06:33,parisperfection,yea word,Sat,Jun,06,0
90,1964970523,15:06:44,TimPerales,queen cousin confirmation good one,Fri,May,29,0
91,2177131572,05:30:51,4rizona,think dakota play jane well,Mon,Jun,15,0
92,1984186379,14:36:34,Chanel_005,hair always look amaze say high pony tail,Sun,May,31,0
93,1999017087,19:30:11,virginia605,would interest strongly believe importance jury duty homeschooling,Mon,Jun,01,0
94,2060718895,19:26:42,RuSoul,hahahahahaha okay know everyone use,Sat,Jun,06,0
95,1979762241,04:24:10,danielabramono,excite bbqing home yay officially another paint goal back home make paint,Sun,May,31,0
96,1970293044,03:15:30,Legacycomics,mellow piece hall today steady far,Sat,May,30,0
97,1993038434,09:43:55,humbertlove,gorgeous haha,Mon,Jun,01,0
98,1754352077,05:58:16,sanitynow,thank love,Sun,May,10,0
99,1986742127,19:15:17,Templesaurus,ooo luckyyyyyyyyy get love whiskey girls omg perfect name cafe something whiskey,Sun,May,31,0
100,1989559965,01:59:41,michvanetta,hehe others tweet soon,Mon,Jun,01,0
101,1979699157,04:08:47,cam_horror,wake,Sun,May,31,0
102,1969994434,02:01:32,BeLLa_BxTcH,thankz drunkie,Sat,May,30,0
103,1993393503,10:18:17,JustDontEatIt,bea back office many laugh,Mon,Jun,01,0
104,2003625547,06:52:15,Blogatha,would expect nothing less dear boy,Tue,Jun,02,0
105,1824693103,02:30:37,OmerKaplan,awesome sunday slow things order,Sun,May,17,0
106,2002657909,04:49:44,jclaramae,ask could get photoshop laptop help phplurk com,Tue,Jun,02,0
107,1684792320,22:03:46,SHINEninSTAR,watch wan know duet youtube last night hahaha love sooo much,Sat,May,02,0
108,2186927065,19:32:18,fleshforbones,send damn get chance,Mon,Jun,15,0
109,2180625507,10:43:28,jjjjkutz,church feed poor tauni,Mon,Jun,15,0
110,2003019835,05:42:17,KtotheCdawg,maybe one oasis,Tue,Jun,02,0
111,2192652376,07:21:13,margauxmolhant,wimbledon approach,Tue,Jun,16,0
112,1827675714,11:12:43,BlackKat1979,yay proud guy,Sun,May,17,0
113,1988726927,23:11:53,MyishaEbony,yooh know keep sayin bcuz thats prolly keep winnin yooh keep hatin,Sun,May,31,0
114,2054035874,06:23:28,NursKris,thank god able work full time job career love,Sat,Jun,06,0
115,2181874444,12:24:57,Leonie_Love,tomorrow school hate stupid teacher sweet boys one reason like friends good night,Mon,Jun,15,0
116,2185990506,18:11:56,Ramona_W,never mind knit lunch try figure knit tub,Mon,Jun,15,0
117,2181053459,11:18:11,akempkens,sound really cool sad present track record market yet,Mon,Jun,15,0
118,2054235600,06:53:41,heyyitskate,hey guy check fwend eunice jenice,Sat,Jun,06,0
119,2015540305,04:55:54,Fattastic,hear indeed name name,Wed,Jun,03,0
120,2051855369,22:59:01,skerdyglambert9,love every minute life,Fri,Jun,05,0
121,1989175792,00:36:04,evelynyen,get macbook itouch website,Mon,Jun,01,0
122,2180649753,10:45:24,Geekdom,give day present like get project rainy day,Mon,Jun,15,0
123,2014286681,01:02:02,allenyuarata,schoolmate ask could trade live somebody else would answer allen yuarata touch,Wed,Jun,03,0
124,1989795779,02:50:19,scodal,goodnight think mighta miss time,Mon,Jun,01,0
125,1678815374,07:47:46,veganluke,try find online someones psp college,Sat,May,02,0
126,2066065646,09:49:25,majqee,way would like see must interest,Sun,Jun,07,0
127,1994455462,11:57:00,mozzzzy,okay family peep actually get canoe lazy lol fun though soooo sunny today,Mon,Jun,01,0
128,2175011947,23:52:00,amanslife,favorite store drop name,Sun,Jun,14,0
129,1695767764,06:54:15,marloboux,give big mention godtalk radio show last night last segment first hour podcast format avail soon,Mon,May,04,0
130,1963777238,13:13:59,theabolishers,wan give followers link petition tinyurl com nohwpetition,Fri,May,29,0
131,1793438710,02:41:54,abdullatef,bye take care assalamualaikum,Thu,May,14,0
132,1972261030,08:53:26,clarasdiary,yay first people toilet real quick chat,Sat,May,30,0
133,1685217894,23:29:49,chowdown,think kid might dislike bitter side kid bite sensitive awesome,Sat,May,02,0
134,1880905585,02:55:24,carlacharisse,good eve manila headin gym home hit dreamland enjoy friday night guy,Fri,May,22,0
135,1573632181,02:05:45,onyxstyle,catch watch movies night night,Tue,Apr,21,0
136,1822394497,19:28:42,Blair_Meester,google bday today wtf creepy google,Sat,May,16,0
137,1971124199,06:16:55,funkyfairy24,lady bite want chill garden book still need tweet time,Sat,May,30,0
138,1985966652,18:06:30,Eleroo,read tweet periods red wing,Sun,May,31,0
139,2056483261,11:13:34,fluffyVW,add back,Sat,Jun,06,0
140,1967211196,19:10:10,rociocartes,head first time soooo excite,Fri,May,29,0
141,2015784998,05:30:34,kentangkrispy,remember dong mei mei fany kan,Wed,Jun,03,0
142,1828052147,11:59:39,CoreJas43,glad fun show,Sun,May,17,0
143,2065042223,07:45:52,MandsyyPandsyy,back dance see night museum todayyy,Sun,Jun,07,0
144,2061711267,21:26:52,superfeedr_demo,dave winer len edgerly compare leo laporte summer storm,Sat,Jun,06,0
145,2064784612,07:09:46,xo_cherries_ox,good board wooley head,Sun,Jun,07,0
146,1979507077,03:20:48,jamesandsounds,kings sight nottingham tonight gon much fun,Sun,May,31,0
147,1997465490,16:53:58,guxyboy,hey lilly ive write good songs think would find interest contact get,Mon,Jun,01,0
148,2063951324,04:42:12,bree_chee,right sign untill tonight rehearsal day,Sun,Jun,07,0
149,2177924513,06:55:31,stephmassey,ahhh little quiet time amp coffee brooklyn carson amp devion vbs amp palmer watch little mickey mouse,Mon,Jun,15,0
150,1678112187,05:32:46,kyriap4p,paw people would like join anonymous donor trend happy keep anonymous,Sat,May,02,0
151,2071477663,19:27:41,MrWalker21,thank sure quot excise quot similar riiight say yes lol great mind think alike,Sun,Jun,07,0
152,1753884668,03:57:21,janiecwales,wheniwerealad explain work lol rude explanations pleeezzze,Sun,May,10,0
153,1980830933,07:47:01,DaughterOfGodRa,funny read stockholm hot,Sun,May,31,0
154,1752798362,23:01:37,Nin_juH,glad get twitter love baby,Sat,May,09,0
155,1992356100,08:37:16,firstplaceloser,yeah like guy polo shirt,Mon,Jun,01,0
156,2053140683,03:26:03,rmjr,today nephews birthday sisters little party amp check nascar race tonite,Sat,Jun,06,0
157,2175682064,01:41:12,RockJonny,great study music listen write well instinct best album empathy good well,Mon,Jun,15,0
158,1677567555,02:47:03,the66,top article fella take advice good stuff,Sat,May,02,0
159,2057618494,13:20:30,neiloh,tweeters good,Sat,Jun,06,0
160,1678977068,08:13:20,enterbelladonna,try post pic shower even though hard,Sat,May,02,0
161,2071867547,20:02:34,slasherbernie,hope savint buy,Sun,Jun,07,0
162,1982751239,11:49:51,Cynastix,put juicy sweatsuit amp head shop stephy still think jiggy,Sun,May,31,0
163,2060769927,19:32:41,russcurtis,get one subject line harold send photos tag,Sat,Jun,06,0
164,1751070940,18:35:48,tomvrab,need show wednesay well come one come irvine improv live gotham showcase lot good comics,Sat,May,09,0
165,2190206362,02:04:12,eikoorb,half hours sleep haha never learn worth though,Tue,Jun,16,0
166,1760343672,21:16:52,amesari88,twit,Sun,May,10,0
167,2068316129,13:52:31,audis92,vote vote vote back lead,Sun,Jun,07,0
168,2070543498,17:53:01,ChupaCabras69,chupacabras tell one like better gucci dolce amp gabana shower gel lol,Sun,Jun,07,0
169,1553462305,14:19:59,m_alice_hale,kid thank friends followers hopefully peope follow get love alice xxx,Sat,Apr,18,0
170,1975233051,14:43:36,JennyBax,radio could hear play sing shine www ultra five com,Sat,May,30,0
171,2070152471,17:11:09,WillHousley,blast splash country wear flip tad sunburnt worth,Sun,Jun,07,0
172,2046335193,12:01:56,ChocDiva,night last night finally get internet cable lol excite gym,Fri,Jun,05,0
173,2189849452,01:04:19,macymckee,sooooo talented,Tue,Jun,16,0
174,1981551950,09:23:37,nickposkitt,haha jamie buy one yesterday welcome world,Sun,May,31,0
175,2002233652,03:35:17,trelllla,time sunbathe think,Tue,Jun,02,0
176,2054457463,07:23:43,shareaholic,shareaholic firefox approve mozilla ready download get,Sat,Jun,06,0
177,2186697082,19:12:25,htbthomas,episode link first two chuckmemondays chuck chuckmemondays chuck chuckmemondays chuck,Mon,Jun,15,0
178,1677153276,00:41:31,WankyPunky,get ticket green day today best day ever,Sat,May,02,0
179,1963310430,12:31:49,secos,whats,Fri,May,29,0
180,1677627250,03:06:38,AndyCarolan,geek need label things use dymo labelwriter fall catagory quot sad quot apparently,Sat,May,02,0
181,1990888068,05:58:13,Shauban,meh bio exam come home smile,Mon,Jun,01,0
182,2185966923,18:09:56,newmediajim,pickin puttin,Mon,Jun,15,0
183,1986173898,18:26:20,microsound,blast dood,Sun,May,31,0
184,1770810399,22:18:37,panditobinbin,watch friday trilogy,Mon,May,11,0
185,1564779035,04:53:47,fishgoat,scotland beautiful sunshine good luck marathon like keep busy,Mon,Apr,20,0
186,1836100697,07:22:17,josephrueter,well lighter empty,Mon,May,18,0
187,1957337249,00:11:44,cymberrain,thank,Fri,May,29,0
188,2055800575,09:58:50,_nicmac,yeahh look later haha cba atm theres like many band call failsafe haha myspace com failsafe,Sat,Jun,06,0
189,2049516884,17:01:07,Quimo,omj see lgt vlog thud peace love book,Fri,Jun,05,0
190,1975343938,14:57:43,livinright,lookin forward tomorroews service talk donkeys,Sat,May,30,0
191,1997677085,17:15:57,HeartTaylor,haha good show,Mon,Jun,01,0
192,1823541407,22:15:04,taniagilchrist,awesome thank sound delicious,Sat,May,16,0
193,1834863810,04:26:48,SkipABeat,fact everyone listen link let video load watch love buy,Mon,May,18,0
194,2063408820,02:32:26,AriesChild,gotcha thank,Sun,Jun,07,0
195,2053921269,06:05:10,nelphos,happy day tetris seem like yesterday still pooping diapers,Sat,Jun,06,0
196,1973347840,10:58:34,btait,happy together anniversary two awesome together gift,Sat,May,30,0
197,2046545848,12:20:13,edaraquel,awww heart,Fri,Jun,05,0
198,1996025521,14:25:05,thefalsetruths,even though shave head guess still donate,Mon,Jun,01,0
199,2055074870,08:39:02,julyett,lindz poupee character tell addict game atm,Sat,Jun,06,0
200,1956422242,21:50:41,Sweetsassy2005,airport lougne sit guy gals readly good time,Thu,May,28,0
201,1573026423,23:25:56,kaytgee,keep wait sweetcheeks,Mon,Apr,20,0
202,1827446501,10:43:42,liveartlife,yeah take advil things leathal lol sleep like baby though hope rest well,Sun,May,17,0
203,2176681059,04:29:55,moirameow,country need hear positive economic news progress climate initiatives,Mon,Jun,15,0
204,1995896092,14:12:58,sarabosing,super bomb dream john mayer determine make mine haha,Mon,Jun,01,0
205,1968809267,22:16:10,bushido02,respect way think tcot,Fri,May,29,0
206,1833645351,23:58:21,MelanieFresh27,thank complaints change lol one stay,Sun,May,17,0
207,1676849484,23:26:11,holidaycarclub,sydney landrover station wagon ono new receive post hcc site soon,Fri,May,01,0
208,2011543530,19:11:08,judkinsj,multitasking mozart fam eine kleine nachtmusic laundry kitchen capture fam vids phonecalls amp twttr,Tue,Jun,02,0
209,1564469944,03:38:36,BennyGreenberg,good morning happy monday,Mon,Apr,20,0
210,1968621030,21:50:03,Makaio8688,yep yep,Fri,May,29,0
211,2062080768,22:17:19,dreaheartsyou,caracasssss get crunk already,Sat,Jun,06,0
212,1999039401,19:32:21,emthebandgeek,bed goodnight world,Mon,Jun,01,0
213,2058706673,15:28:21,lunafiko,pistols yoga startup life garage ping pong project reject madness else say see followers rocket,Sat,Jun,06,0
214,2191529209,05:27:58,DagEl,get new speargun seatec gabbiano nice,Tue,Jun,16,0
215,1827381173,10:35:24,Kai_yo,wake bore smelly,Sun,May,17,0
216,1977687646,21:29:20,noor_baig,call entertain hours,Sat,May,30,0
217,1985166326,16:33:56,ReneeTanguay,something news,Sun,May,31,0
218,1974579342,13:25:21,FairyBlogMother,thank definitely fun,Sat,May,30,0
219,1678013628,05:07:02,Malenkym,aim full mark people,Sat,May,02,0
220,2180576661,10:39:31,ShannonElyse1,look later day luv,Mon,Jun,15,0
221,1980985370,08:08:57,thejoanator,aite night world terrify carparks gon bed pray tomorrow paper killer,Sun,May,31,0
222,1977643389,21:23:29,xLakeEffectKid,sweet yeah look like good lyric yay twitter back lol,Sat,May,30,0
223,2070325290,17:29:50,smoshe813,cant forget nggg,Sun,Jun,07,0
224,1824310511,00:50:48,traxylee,stay forget name oops sorry sister yeah seriously real time,Sun,May,17,0
225,1998593473,18:48:29,LisaMichele80,heart hulu,Mon,Jun,01,0
226,2058314816,14:41:36,JulietDinkins,dance studio small patch sun,Sat,Jun,06,0
227,1981754064,09:49:24,kweenpg,doctawojo everyone dream,Sun,May,31,0
228,1833793724,00:29:00,atlika,walk lomonosovskiy moment wear quot chuck bass style quot scarf xoxo atlika good weather,Mon,May,18,0
229,1968134970,20:49:34,vrodsaidWHAT,night tireddd beach tomorrow,Fri,May,29,0
230,1753029273,23:51:36,deisy23,hate hair long think want super looong hair,Sat,May,09,0
231,2188701319,22:23:30,alexgorbachev,saturday guy part world already monday,Mon,Jun,15,0
232,1882791715,07:29:37,GGGKeri,yes keep pause want miss,Fri,May,22,0
233,1685305830,23:50:20,koebanegrl,hoppusday,Sat,May,02,0
234,1990510229,05:03:34,Daniel_Ellis,lol nothing like hot movie,Mon,Jun,01,0
235,1676099854,21:05:52,chrissylam91,birthdayyyyyy,Fri,May,01,0
236,1554402958,16:54:08,riotlainie,forshure try,Sat,Apr,18,0
237,1834622322,03:37:54,rockinrenee64,goodmorning rise amp shine coffee time days leave school tiffany summer fun begin love home,Mon,May,18,0
238,1978982522,01:10:12,JennyKusuma,hihihi bati turn nerdy totally type unless wan tante predator,Sun,May,31,0
239,1881871290,05:45:03,JstBngMe,want rod know thinkin hope great day buddy,Fri,May,22,0
240,1976973890,19:45:00,DriFstY,french hip hop maybe help want exactly,Sat,May,30,0
241,1980201072,06:01:30,Jane_Cheung,simple expensive beautiful french style take next time limit tea set,Sun,May,31,0
242,2187415525,20:14:56,kelly_903,one day work two,Mon,Jun,15,0
243,2060561959,19:08:18,officialLatrice,aaw bubu isnt cute still love soo much amp always doesnt feel right anymore,Sat,Jun,06,0
244,1685445522,00:25:28,StephyyyyR,holy learn haha read mention hahaa,Sun,May,03,0
245,2176796584,04:46:30,hapalibashi,yesterday think use ticket system track life progress well project progress need iphone client,Mon,Jun,15,0
246,2048139062,14:43:23,88nat88,lol good luck,Fri,Jun,05,0
247,1986109087,18:20:17,jessicaclaire,chip,Sun,May,31,0
248,1834209025,02:02:54,jenniferjayy,lol newcastle unite hull city sunderland ahaha,Mon,May,18,0
249,2003537776,06:42:52,lilbrigid,see look better dark brown mascara instead black worry tweet outcome,Tue,Jun,02,0
250,2007109400,12:09:37,sammy246123,heyy friend fan love name danielle wallace twitter name daniloves miley,Tue,Jun,02,0
251,2039816559,22:52:54,JonasLover_01,jonas brothers trend topics make smile see,Thu,Jun,04,0
252,1932397047,21:23:07,mzcrystalmarie,mmmm want ice crreeaammm,Tue,May,26,0
253,1970243385,03:03:00,overtonenetwork,gongman add video double play whole head fill harmonics,Sat,May,30,0
254,2062214863,22:37:24,ericcastillo,end get new version old phone new version new macbook happy,Sat,Jun,06,0
255,1956782728,22:40:41,maria4ya,goodnight maytee ahh look forward nice hiatus sunny michigan weekend,Thu,May,28,0
256,2058073794,14:12:50,Pervpants,congrats always feel good matter difficulty booyah,Sat,Jun,06,0
257,1881328627,04:20:15,WithLoveSirine,hilarious days use dance boy band songs everyone think hot,Fri,May,22,0
258,1836115994,07:24:06,SeanRosales,happy see baybears back win side,Mon,May,18,0
259,1986133175,18:22:36,mfubib,remote support like never see bomgar absolute best tech support,Sun,May,31,0
260,1995615385,13:46:27,savemegeek,ultimate berry geek friend,Mon,Jun,01,0
261,1753903075,04:02:40,who_the_heck,thankies picture yet soon wash love good satdee,Sun,May,10,0
262,1980942635,08:03:01,alli_cat141,blow covenent scum back later,Sun,May,31,0
263,2186930158,19:32:34,EdenSol,hehehe lovely connect hope week beautiful start,Mon,Jun,15,0
264,2067070638,11:41:38,morrissey0022,glad know better,Sun,Jun,07,0
265,2001664301,01:38:47,BlackJackBaby,yeah really hope work tweet later hun big hug,Tue,Jun,02,0
266,1827172822,10:08:50,suklaavaahto,eat much weekend really tire tomorrow exercise,Sun,May,17,0
267,1691822380,18:40:59,malfunct,also enter tech support message know important track ect good luck fix,Sun,May,03,0
268,2177197613,05:39:05,lofisamurai,good luck today,Mon,Jun,15,0
269,2175622263,01:30:45,elementalgirl14,officially gon name new rabbit today still unsure though last minute suggestions ppl,Mon,Jun,15,0
270,2174908130,23:36:10,lyontamer73,joy dig couch change find tam laser pointer miss many months laser tag time,Sun,Jun,14,0
271,2002802203,05:11:48,chilloutzone,teabaggt eminem bei mtv music award aber sowas von own,Tue,Jun,02,0
272,1993162647,09:55:59,Gen22,date laugh,Mon,Jun,01,0
273,1833526929,23:34:23,Rogerlam,doin okay,Sun,May,17,0
274,1557016243,01:32:40,suziemclean,lol early mariah movie call,Sun,Apr,19,0
275,2053519690,04:50:41,happyseaurchin,generally amuse,Sat,Jun,06,0
276,1989462628,01:38:00,dinsan,try photoblog theme cartoon blog,Mon,Jun,01,0
277,2065868791,09:27:01,tweeteradder3,get followers day use www tweeteradder com add everyone train pay vip,Sun,Jun,07,0
278,2071223205,19:02:29,brooke_puglise,love tshirts,Sun,Jun,07,0
279,2067781407,12:57:01,agaaa,wow poms look great wan join dance team,Sun,Jun,07,0
280,1976888197,19:26:35,ambernicoleac,guy drive kinda cars haha typical girl like things arent girly,Sat,May,30,0
281,2044451299,09:22:40,mizzblake23,tgif mani pedi today,Fri,Jun,05,0
282,2051611313,22:24:17,LaLaRoCkStAr,love guy miss one inparticular,Fri,Jun,05,0
283,2183175783,14:08:53,beige_flicka,thank refresh hear something like every,Mon,Jun,15,0
284,1976366076,17:10:12,OhHeyWheatkey,celebrate rangers win scots cup today nacho novo absolute legend double nicely fanx,Sat,May,30,0
285,1978736962,00:17:53,makeupmargo,great even,Sun,May,31,0
286,2070467957,17:44:55,JenBunny12,ahhhh jam taylor need right share birthday yanno,Sun,Jun,07,0
287,1990470281,04:57:32,digital_geek,welcome,Mon,Jun,01,0
288,2017131319,07:54:36,hunterblas,wait retire stupid plaid skirt blue sweater,Wed,Jun,03,0
289,2055958189,10:15:55,EmilyLovesGlee,winky facee,Sat,Jun,06,0
290,1751178303,18:50:59,Made_of_Amazing,cause trouble partner crime,Sat,May,09,0
291,1880682360,02:07:02,TaLisaWuzHere,awww pretty nice twitpic,Fri,May,22,0
292,1694586326,03:17:35,juicypeachbabyy,miss boyfriend much like even know hours see oval face,Mon,May,04,0
293,1557138012,02:13:46,ManuelaRO,hello good morning,Sun,Apr,19,0
294,1835312719,05:41:40,lindtdale,one certify twitter addict lol,Mon,May,18,0
295,2187135795,19:50:30,anmirko,foot soak scrub yeah,Mon,Jun,15,0
296,1686091832,03:42:51,jessime,sinner den design color would love suggestions feedback thank much,Sun,May,03,0
297,2000533907,22:20:02,krist0ph3r,yep sony xperia microsd card think xperia first msd base phone,Mon,Jun,01,0
298,2178693548,08:04:19,KrystleNichols,say mondays bad feet touch grind day,Mon,Jun,15,0
299,2071140020,18:54:08,SaraAngelica,pretty,Sun,Jun,07,0
300,2067314048,12:07:38,elanabanana1223,good life,Sun,Jun,07,0
301,2006146601,10:43:41,7allo,swim,Tue,Jun,02,0
302,2071706323,19:48:11,DigDan,think drive trip america could fun,Sun,Jun,07,0
303,1835771169,06:42:59,LadiiVerity,musicmonday melodies leave alone mind,Mon,May,18,0
304,1984482070,15:11:31,ShesElectric_,come msn send,Sun,May,31,0
305,1558345480,08:05:04,cassyrose,love watch service soy chai tea hand cafe delicious,Sun,Apr,19,0
306,1688043388,10:12:20,Crichton_Kicks,hehe bad spend lot type finger hurt lol gon peanut crisp cheer,Sun,May,03,0
